,content,Rating,neg,neu,pos,compound
68,AAA sucks periodAAA sucks period! Do NOT buy a membership with them. Every single time I have waited HOURS even a whole day once for a tow! Completely awful. I am currently waiting for a tow now. It has already been 3 hours! Complete disregard to the priority of their customers!,1,0.224,0.776,0.0,-0.89
69,AAA outsourced the tow when the cable…AAA outsourced the tow when the cable broke on their truck instead of calling in another from their business. I had gone home after I told them where to take my car. They never called me to tell me what happened. It cost me $300 to get my car from the other tow company. I’ve spent days trying to talk to a human being at AAA to get a reimbursement. It’s impossible. This company ripped me off!,1,0.038,0.962,0.0,-0.4753
70,"AAA is horribleI renewed my membership and called to get towed to a garage and they said they only pay for the first 5 miles my plan says 200 miles. The fine print said if you upgrade you have to wait 7 days, I was renewing my membership not upgrading. Tried to call the local office and was connected to another place when I explained what happen they did not care was just rude... A year and a half ago called for a tow and it took them 10 hours to show up!!!!!!",1,0.058,0.921,0.02,-0.5261
71,28 year membersHusband & I members for 28 years w/auto insurance. Husband is really sick & needs a kidney transplant. We missed payment by one day so AAA  cancelled us To renew same policy we were told we had to pay for a year in advance at a higher rate. Never use this company again Customer service is zero.,1,0.162,0.838,0.0,-0.8162
72,"I have been waiting for aaa for 8 hours…I have been waiting for aaa for 8 hours and nothing, they just send a message every hour that the wait is extended by another hour. I won't pay them anything anymore and they go to hell",1,0.105,0.866,0.03,-0.649
73,"Stupid - locked myself out and thought AAA would honor lockout serviceTwo weeks I was stupid and locked myself out of my car.  I called AAA and no locksmith ever arrived.  And no one from AAA ever called with updates.  I had to keep calling and calling to keep my case alive. For two weeks no one has ever called to say someone is on the way or we cannot find anyone, please call someone and we will reimburse you for the service.    I have had good luck with discounts and travel insurance.  SUMMARY:  AAA DOES NOT OFFER A PEACE OF MIND WHEN YOU ARE HAVING CAR ISSUES - membership is nice for discounts and insurance",1,0.144,0.745,0.111,-0.5031
74,"Poor ServiceI've been a member for many years and sadly have experienced a decrease in their service!  Their new system of sending a ""text message"" for you to open a Roadside Request is ridiculous!!!  Twice I've been in need of help and not able to complete a request on my small phone!! Also we have a Family Membership and I am the main member! When I called for my husband who was stranded at night, they couldn't speak with me because I didn't have his membership number! After 3 calls an agent was able to see his number and I was able to merge him into the call!  Needing roadside assistance can be stressful enough! Having agents being unhelpful or needing to jump through hoops to get help is UNACCEPTABLE!",2,0.123,0.817,0.059,-0.891
75,"It really shouldn’t take 5.5 hours to get a spare tire put on your truckI called AAA at about 5pm on 12/23/23. The first response took about 45 minutes to arrive.  The tech tried for about 45 minutes to jack up my truck, and  couldn’t do this because the jacks in my truck and his van were too small. He instructed me to get a tow truck to change my tire. AAA said it would be a 90 minute wait and they would call me when they were in my neighborhood so I could meet them at the car. It took 5.5 hours with at least one hour on the phone to get someone to come and change my tire. At one point, I got texts that a tow truck was there, only to go down and find nobody. They finally sent someone and finished at midnight. I had to ask the tech to wind up the cord wire that holds the spare tire under my truck, as this wire was dragging on the ground. The tech not even put the jack back properly into my truck and it was rolling around in the front passenger floor all the way home. No fun AAA, your grade is FFF today!",1,0.011,0.972,0.017,0.3382
76,"We were with AAA for 20 years until…We were with AAA for 20 years until recently I cancelled them.Their incompetence in helping my husband who was stranded on a busy highway at night was a nightmare. When I called to filed a complaint and asked to speak to a manager they told me repeatedly they would call back, never did. One positive from all this, I’ll save $166 a year.",2,0.143,0.783,0.074,-0.6154
77,"Is Not the Same AAA AnymoreWhat has happened with AAA roadside…What has happened with AAA roadside service?  As a 40 yr member I’ve used this service on several occasions and typically received assistance within 2 hours. Apparently 24hr service doesn’t include Friday 11pm thru Saturday 7:30am. I got a flat tire, got confirmation of my request for help at 11pm but was told it may be as much as 1:30am before service would arrive. At 1:30 I called again and was told they’ll have to search another source for service - I should watch for a call. At 3:00am was told there would be no service til 6 or 7am. I could receive a credit for a Lyft to go home but  I chose to wait as I would have to start a new request or leave my car unlocked. A friend installed my donut at 7:00-it took 15 min. AAA truck arrived at 7:30 to add air to it. Ironically a AAA Service center within eyesight of my breakdown. So close but 8 and half hours away. Extremely disappointed!  Glad I had 2 coats and a blanket in my car. Apple & AAA have partnered to show a pinpoint location of a request for service -not much use if no one comes.",1,0.056,0.875,0.069,0.5817
