,content,Rating,neg,neu,pos,compound
68,"Ok experienceOk, have been using apple for a while, not big fan of the new AirPods",3,0.114,0.757,0.128,0.0613
69,Two new Iphones have become faulty each lasting 3 years!I’ve had two new apple iphones over the past six years with both becoming faulty. The latest fault is the Bluetooth has failed. Apple support say hardware problem so new phone required. Hopefully third time lucky but it won’t be Apple who gets my business.,1,0.157,0.749,0.093,-0.4295
70,good product but with huge price tagsgood product but with huge price tags. I can not believe my 5k mac for which i paid $7k is not acceptable for new OS updates. Guess what Apple? Wont be buying a nee mac anytime soon :),3,0.049,0.716,0.236,0.8558
71,"Won't refund accidental app subscription canceled the same dayAccidentally subscribed to a paid app ($40/year). Canceled the same day. Requested a refund. ""Not eligible"". Appealed. ""Not eligible"". It's sad that the biggest company in the world is pinching pennies like this. Very different from other big companies like Walmart and Amazon. Maybe I won't buy another $4,000 laptop from them...",1,0.0,0.832,0.168,0.8164
72,Online order cancellation is basically…Online order cancellation is basically impossible. Amazon does a much better job. W1051379869. I hope no customer has to go through this bad experience. The sad part is that a technology company does not have such a simple process in place. Happy to be contacted by Apple to discuss the bad experience.,1,0.197,0.64,0.163,-0.5187
73,Faulty Beats HeadphonesI bought a pair of Beats that were faulty. I sent them back after weeks of having them. Much to my disappointment I still have not received my replacement headphones. For such an expensive pair of headphones it’s very disappointing that they were faulty (which has happened twice now to beats headphones that I have purchased). #Beats #Apple #customerservice,1,0.208,0.792,0.0,-0.9134
74,Rude ManagerAttended the store in Wood Street Kingston with a concern after spending £550 on an I-phone 12. I was left waiting for almost 2 hours despite not many in the store. When I raised this with the manager he became very angry and rude in front of customers and his staff. Afterwards I mentioned I was not happy and their customer service but I never heard back from them.,1,0.125,0.875,0.0,-0.7527
75,Completely messed up orderCompletely messed up order.  I asked to cancel an order as I had ordered wrong item.  They said they had cancelled the order.  I ordered correct items. Turns out first order wasn’t cancelled so paid for 2 orders.  Sent original one back…still waiting for refund..ridiculous conversations on chat full of platitudesI will never buy from apple again.  They then returned my trade in..apparently as order was cancelled…..,1,0.191,0.779,0.03,-0.8803
76,"iPhone 15 seems functionally worse than…iPhone 15 seems functionally worse than iphone 11 I replaced. Black screen faults, flash not sync’d with camera, not charging wirelessly on non-Apple docks, reception in areas I was struggling before exactly the same now. Already feeling ripped off that a chip on the corner of my old phone was classed as ‘shattered rear glass’ and £275 wiped off its trade-in value on this basis. Customer service desk actually kept me waiting 2hr when I questioned this on promise they’d get back to me in 2 mins, then shift ended. They can’t hang up on you but apparently they believe this is acceptable when you’re in dispute.",1,0.109,0.827,0.064,-0.6428
77,"Apple Support the worstWe upgraded our iphones and trying to migrate data from the old phone to the new. We have 3 phones each tied to an Apple ID. Upgrading the last phone the Apple ID account is locked. Trying to reset it the Apple ID I can only say Apple has the worst support.., waited 24 hours to get an email saying Apple will contact us 14 day's to reset the password. We also had multiple devices tied the Apple ID now nothing works. Unfortunately we now have these new phones. Will be awhile but Android will be our next purchase.",1,0.025,0.942,0.033,-0.0469
78,"Deleting reviews to protect big companies with terrible serviceI’ve had terrible experiences with the expensive Apple Care not covering things unless you spend weeks running after them.But now they just delete negative AppStore reviews despite explaining what happened in detail including references to when the support was asked for helped but failed to respond. This is unbelievable! That was Uber in my case, one of the worst big companies I’ve interacted with in years.",1,0.188,0.724,0.089,-0.8977
