,content,Rating,neg,neu,pos,compound
88,"Skype app for iphone has not worked…Skype app for iphone has not worked well for many years now. Since microsoft bought it more or less. Each time an update is released I'm hopeful the issues will have been fixed, but I think it's finally time to give up and find an alternative.",1,0.027,0.932,0.041,0.1884
89,"Skype deleted my bookmarksSkype deleted my bookmarks, both in mobile and laptop versions. Do you expect me to add them all again? This is a ridiculous app! Will never recommend this app.",1,0.145,0.855,0.0,-0.5996
90,"Daylight robbery it seemsDaylight robbery it seems. Suggest you avoid. Still no customer service whatsoever, and they seem to have lost all records of my £4.99 credit together with my username and all my history.",1,0.166,0.769,0.065,-0.4767
91,"I'd like to see global litigation, suing Skype/MiscrosoftIt's abuse, plain, clear and simple. It's intentional theft, equally plain, clear and simple. And I dare and defy Skye/Microsoft to even try to prove me wrong. I pay for a number (have been paying, annually, for many years) and a ""monthly plan"" and as time has passed, Skype has gotten worse: not ringing through, blocking numbers for no reason (I didn't block them), dropping calls, ""failing"" calls. There's nothing to work with in ""settings"" of any sort. There's no ""person"" to offer assistance. Their ""virtual assistant"" is a piece of coding nonsense. And THAT makes the intent to defraud customers all the more obvious! Furthermore,  I'm willing to ""call-out"" ANY positive review posted here as being made by someone either with a vested interest in the company or being handsomely paid to lie. There's NOTHING ""positive"" that can be said about Skype or ANY of their ""products/services"". How I DO look forward to an announcement of a law suit where-by Skype/Microsoft will be forced to refund fees and charges AND have to pay damages, inconveniences, losses, and general sufferings. It truly is time to toss Skype into the bin... and their employees as well because they too, are aware of the fraudulent, illegal practises going on.",1,0.168,0.713,0.119,-0.9062
92,"Used to be greatUsed to be a great platform, functional, lightweight etc, did what it said on the tin. Since Microsoft took Skype over it's been full of bugs and things which don't work as they should; the UI freezes, conversation history refuses to load, sometimes has an issue where you cannot make a call and have to restart the program, constant forced updates - MS please focus less on silly emojis and new grand ideas and give us back our functional calling/messaging platform!",1,0.059,0.834,0.108,0.7516
93,Poor experienceSkype is charging me and yet I don't use the service. All attempts to cancel the subscription have failed because it redirects me to Microsoft and I have no option to cancel. Microsoft claims it's $0 for it but Skype charges me $30.48. Steer clear of Skype and Microsoft 365.,1,0.201,0.739,0.06,-0.6187
94,"Negative minus one,if something doesn't…Negative minus one,if something doesn't work, you throw it out!Skype just does not work. Cough on it and suspended for days,and they will not tell you of your transgressions if any.",1,0.177,0.823,0.0,-0.7959
95,"Can't loginCan't login, been trying for awhile, can't do any other way of logging in because I apparently tried so many times when I haven't.",1,0.0,1.0,0.0,0.0
96,Customer Service is awfulCustomer Service is awful. I have lost my credit and all the instructions they give you in the automated system do not work. You cannot make a real contact with customer services.,1,0.14,0.792,0.069,-0.4019
97,I downloaded Skype because my phone was…I downloaded Skype because my phone was stolen. I just paid for a number that down display it . I was stranded and I had to relied on someone else phone to call. Still I can’t any call on it will not allow me to make any phone calls. Looking other alternatives other then Skype,1,0.085,0.892,0.023,-0.5523
98,"Gone from a product I paid for to a total disasterOh my good lord what has happened to Skype? It's the worst! They've chewed up $23 of the credit that became 'inactive' and now can't be traced. I can't sign in using my password, Microsoft refuses to recognise one of my emails. It is appalling. I'm trying to add it to my phone - completely impossible. I will have to start all over again. It is shocking what has happened to a good, simple service I was willing to pay for.",1,0.115,0.797,0.088,-0.3802
99,I downloaded Skype because my phone was…I downloaded Skype because my phone was stolen. I just paid for a number that down display it .  I was stranded and I had to relied on someone else phone to call. Still I can’t any call on it will not allow me to make any phone calls. Looking other alternatives other then Skype,1,0.085,0.892,0.023,-0.5523
